42042902856882,Sell,EUR/JPY,14.7827683,13.7543769,4186,125,PartialFilled,1549384063618,"Games, PC, PS","Order for: Games, PC, PS",Green
67733670381294,Sell,CHF/NZD,3.82847712,0,543,0,New,1549054364747,"XBOX, Study","Order for: XBOX, Study",Green
67733670381294,Sell,CHF/NZD,3.82847712,0,543,0,ToProvider,1549276065196,"XBOX, Study","Order for: XBOX, Study",Green
67733670381294,Sell,CHF/NZD,3.82847712,0,543,0,Rejected,1549287910038,"XBOX, Study","Order for: XBOX, Study",Green
36650337625222,Buy,GBP/AUD,1.851126209,0,2816,0,New,1549372543236,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
36650337625222,Buy,GBP/AUD,1.851126209,0,2816,0,ToProvider,1549378230553,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
36650337625222,Buy,GBP/AUD,1.851126209,0,2816,0,Rejected,1549390273804,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
24869898389911,Buy,CHF/GIP,0.76366176,0,3613,0,New,1549048520565,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
24869898389911,Buy,CHF/GIP,0.76366176,0,3613,0,ToProvider,1549281958241,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
24869898389911,Buy,CHF/GIP,0.76366176,0.78350712,3613,3613,Filled,1549334996860,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
36679174753971,Buy,CHF/JPY,105.19746380000001,0,1046,0,New,1549049902695,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
36679174753971,Buy,CHF/JPY,105.19746380000001,0,1046,0,ToProvider,1549054127698,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
36679174753971,Buy,CHF/JPY,105.19746380000001,104.7802314,1046,1014,PartialFilled,1549307800852,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
2772732488406,Buy,GBP/NZD,1.9540489779999999,0,1083,0,New,1549232585732,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
2772732488406,Buy,GBP/NZD,1.9540489779999999,0,1083,0,ToProvider,1549339404317,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
2772732488406,Buy,GBP/NZD,1.9540489779999999,1.880853576,1083,1083,Filled,1549377916587,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
44614329643588,Sell,USD/CZK,21.2335823,0,876,0,New,1549889610104,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
44614329643588,Sell,USD/CZK,21.2335823,0,876,0,ToProvider,1549961965477,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
44614329643588,Sell,USD/CZK,21.2335823,21.2380009,876,96,PartialFilled,1549989888963,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
45078569804495,Sell,GBP/BYN,2.7630399999999997,0,953,0,New,1549898163076,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
45078569804495,Sell,GBP/BYN,2.7630399999999997,0,953,0,ToProvider,1549908481537,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
45078569804495,Sell,GBP/BYN,2.7630399999999997,2.81288,953,895,PartialFilled,1549950230897,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
51984236233132,Sell,GBP/JPY,145.3925011,0,4306,0,New,1549635213640,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
51984236233132,Sell,GBP/JPY,145.3925011,0,4306,0,ToProvider,1549973456242,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
51984236233132,Sell,GBP/JPY,145.3925011,0,4306,0,Rejected,1549987922219,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
40447384222951,Sell,EUR/MKD,61.034227,0,1223,0,New,1549910527868,"Bitbon, PC","Order for: Bitbon, PC",Green
40447384222951,Sell,EUR/MKD,61.034227,0,1223,0,ToProvider,1549998438181,"Bitbon, PC","Order for: Bitbon, PC",Green
40447384222951,Sell,EUR/MKD,61.034227,60.653453999999996,1223,1223,Filled,1550001819090,"Bitbon, PC","Order for: Bitbon, PC",Green
30188989132824,Buy,EUR/USD,1.185505678,0,3336,0,New,1549961273159,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
30188989132824,Buy,EUR/USD,1.185505678,0,3336,0,ToProvider,1549972781363,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
30188989132824,Buy,EUR/USD,1.185505678,0,3336,0,Rejected,1549995214594,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
71261816625257,Sell,USD/MKD,56.265648,0,4893,0,New,1549848166761,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
71261816625257,Sell,USD/MKD,56.265648,0,4893,0,ToProvider,1550003853235,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
71261816625257,Sell,USD/MKD,56.265648,55.714236,4893,4893,Filled,1550004526617,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
72256886653373,Sell,USD/UAH,27.9332217,0,4966,0,New,1549909290415,"PS, Games","Order for: PS, Games",Green
72256886653373,Sell,USD/UAH,27.9332217,0,4966,0,ToProvider,1549988163656,"PS, Games","Order for: PS, Games",Green
72256886653373,Sell,USD/UAH,27.9332217,27.7217091,4966,4966,Filled,1549996681827,"PS, Games","Order for: PS, Games",Green
47733199544733,Sell,USD/RUB,67.50415674,0,4963,0,New,1549941318854,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
47733199544733,Sell,USD/RUB,67.50415674,0,4963,0,ToProvider,1549977352168,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
47733199544733,Sell,USD/RUB,67.50415674,67.88509087999999,4963,198,PartialFilled,1549984862267,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
58104290605718,Sell,GBP/RUB,82.67457599999999,0,1196,0,New,1549959697111,"Car, Phone","Order for: Car, Phone",Green
58104290605718,Sell,GBP/RUB,82.67457599999999,0,1196,0,ToProvider,1549983996357,"Car, Phone","Order for: Car, Phone",Green
58104290605718,Sell,GBP/RUB,82.67457599999999,84.050928,1196,1040,PartialFilled,1549986840251,"Car, Phone","Order for: Car, Phone",Green
35514189644051,Buy,GBP/USD,1.23465188,0,4433,0,New,1549884653425,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
35514189644051,Buy,GBP/USD,1.23465188,0,4433,0,ToProvider,1549983649064,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
35514189644051,Buy,GBP/USD,1.23465188,1.28870346,4433,2571,PartialFilled,1549994424531,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
61200680133310,Sell,EUR/JPY,13.9806803,0,4026,0,New,1549936867911,"Bitcoin, Music","Order for: Bitcoin, Music",Green
61200680133310,Sell,EUR/JPY,13.9806803,0,4026,0,ToProvider,1549963299807,"Bitcoin, Music","Order for: Bitcoin, Music",Green
61200680133310,Sell,EUR/JPY,13.9806803,0,4026,0,Rejected,1549975694030,"Bitcoin, Music","Order for: Bitcoin, Music",Green
30440570856111,Buy,CHF/NZD,3.88937952,0,1303,0,New,1549994739706,"Trip, Bussiness","Order for: Trip, Bussiness",Green
30440570856111,Buy,CHF/NZD,3.88937952,0,1303,0,ToProvider,1549999969852,"Trip, Bussiness","Order for: Trip, Bussiness",Green
30440570856111,Buy,CHF/NZD,3.88937952,3.88100544,1303,729,PartialFilled,1550002584925,"Trip, Bussiness","Order for: Trip, Bussiness",Green
38477043310550,Buy,GBP/AUD,1.8948923690000001,0,456,0,New,1549900635111,"Games, PC, PS","Order for: Games, PC, PS",Green
38477043310550,Buy,GBP/AUD,1.8948923690000001,0,456,0,ToProvider,1549909717555,"Games, PC, PS","Order for: Games, PC, PS",Green
38477043310550,Buy,GBP/AUD,1.8948923690000001,1.902551447,456,456,Filled,1549918255828,"Games, PC, PS","Order for: Games, PC, PS",Green
49072764280496,Sell,CHF/GIP,0.79135296,0,3573,0,New,1549942316662,"XBOX, Study","Order for: XBOX, Study",Green
49072764280496,Sell,CHF/GIP,0.79135296,0,3573,0,ToProvider,1549985410155,"XBOX, Study","Order for: XBOX, Study",Green
49072764280496,Sell,CHF/GIP,0.79135296,0.77119992,3573,3573,Filled,1549999478729,"XBOX, Study","Order for: XBOX, Study",Green
49732349197102,Sell,CHF/JPY,105.6366558,0,2486,0,New,1550481404898,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
49732349197102,Sell,CHF/JPY,105.6366558,0,2486,0,ToProvider,1550490762163,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
49732349197102,Sell,CHF/JPY,105.6366558,0,2486,0,Rejected,1550569866281,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
16611382363875,Buy,GBP/NZD,1.869740138,0,4243,0,New,1550487539289,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
16611382363875,Buy,GBP/NZD,1.869740138,0,4243,0,ToProvider,1550531491121,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
16611382363875,Buy,GBP/NZD,1.869740138,2.003484616,4243,4243,Filled,1550587396673,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
49388576262838,Sell,USD/CZK,23.0893943,0,2116,0,New,1550598064034,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
49388576262838,Sell,USD/CZK,23.0893943,0,2116,0,ToProvider,1550604032016,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
49388576262838,Sell,USD/CZK,23.0893943,21.1496289,2116,2116,Filled,1550607655611,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
13452279805877,Buy,GBP/BYN,2.69584,0,1313,0,New,1550524570119,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
13452279805877,Buy,GBP/BYN,2.69584,0,1313,0,ToProvider,1550530716740,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
13452279805877,Buy,GBP/BYN,2.69584,0,1313,0,Rejected,1550601357407,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
7959290318237,Buy,GBP/JPY,140.28154510000002,0,1346,0,New,1550534984786,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
7959290318237,Buy,GBP/JPY,140.28154510000002,0,1346,0,ToProvider,1550551009044,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
7959290318237,Buy,GBP/JPY,140.28154510000002,0,1346,0,Rejected,1550568199851,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
12886596241417,Buy,EUR/MKD,60.788567,0,2783,0,New,1550555107743,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
12886596241417,Buy,EUR/MKD,60.788567,0,2783,0,ToProvider,1550597611360,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
12886596241417,Buy,EUR/MKD,60.788567,62.127414,2783,2115,PartialFilled,1550601643736,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
30497636367578,Buy,EUR/USD,1.122103598,0,2176,0,New,1550258648998,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
30497636367578,Buy,EUR/USD,1.122103598,0,2176,0,ToProvider,1550466449469,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
30497636367578,Buy,EUR/USD,1.122103598,0,2176,0,Rejected,1550541492670,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
60634372509225,Sell,USD/MKD,51.724608,0,1653,0,New,1550245153884,"Bitbon, PC","Order for: Bitbon, PC",Green
60634372509225,Sell,USD/MKD,51.724608,0,1653,0,ToProvider,1550254776941,"Bitbon, PC","Order for: Bitbon, PC",Green
60634372509225,Sell,USD/MKD,51.724608,0,1653,0,Rejected,1550534641670,"Bitbon, PC","Order for: Bitbon, PC",Green
41746308625409,Sell,USD/UAH,25.8723297,0,1606,0,New,1550540245301,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
41746308625409,Sell,USD/UAH,25.8723297,0,1606,0,ToProvider,1550586835524,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
41746308625409,Sell,USD/UAH,25.8723297,26.5285611,1606,1606,Filled,1550598417761,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
63386662955876,Sell,USD/RUB,63.300745539999994,0,923,0,New,1550217078252,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
63386662955876,Sell,USD/RUB,63.300745539999994,0,923,0,ToProvider,1550492792405,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
63386662955876,Sell,USD/RUB,63.300745539999994,66.83423807999999,923,406,PartialFilled,1550562565199,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
27641299524399,Buy,GBP/RUB,83.014416,0,1636,0,New,1550453166475,"PS, Games","Order for: PS, Games",Green
27641299524399,Buy,GBP/RUB,83.014416,0,1636,0,ToProvider,1550591665380,"PS, Games","Order for: PS, Games",Green
27641299524399,Buy,GBP/RUB,83.014416,82.011888,1636,1636,Filled,1550609862619,"PS, Games","Order for: PS, Games",Green
57328955287868,Sell,GBP/USD,1.30706548,0,3593,0,New,1550262259897,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
57328955287868,Sell,GBP/USD,1.30706548,0,3593,0,ToProvider,1550526806626,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
57328955287868,Sell,GBP/USD,1.30706548,1.2421518599999999,3593,1509,PartialFilled,1550546023374,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
72481986789694,Sell,EUR/JPY,13.7515123,0,4266,0,New,1550535443324,"Car, Phone","Order for: Car, Phone",Green
72481986789694,Sell,EUR/JPY,13.7515123,0,4266,0,ToProvider,1550577176219,"Car, Phone","Order for: Car, Phone",Green
72481986789694,Sell,EUR/JPY,13.7515123,14.2127129,4266,2943,PartialFilled,1550593588109,"Car, Phone","Order for: Car, Phone",Green
2137448522061,Buy,CHF/NZD,3.79802592,0,2663,0,New,1550460986784,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
2137448522061,Buy,CHF/NZD,3.79802592,0,2663,0,ToProvider,1550554356026,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
2137448522061,Buy,CHF/NZD,3.79802592,0,2663,0,Rejected,1550596654537,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
51295846204623,Sell,GBP/AUD,1.829243129,0,1496,0,New,1550453362574,"Bitcoin, Music","Order for: Bitcoin, Music",Green
51295846204623,Sell,GBP/AUD,1.829243129,0,1496,0,ToProvider,1550598986257,"Bitcoin, Music","Order for: Bitcoin, Music",Green
51295846204623,Sell,GBP/AUD,1.829243129,1.749369887,1496,1496,Filled,1550604493128,"Bitcoin, Music","Order for: Bitcoin, Music",Green
18932953483181,Buy,CHF/GIP,0.78827616,0,1133,0,New,1550180926836,"Trip, Bussiness","Order for: Trip, Bussiness",Green
18932953483181,Buy,CHF/GIP,0.78827616,0,1133,0,ToProvider,1550445045489,"Trip, Bussiness","Order for: Trip, Bussiness",Green
18932953483181,Buy,CHF/GIP,0.78827616,0,1133,0,Rejected,1550571992498,"Trip, Bussiness","Order for: Trip, Bussiness",Green
13277227128559,Buy,CHF/JPY,110.4677678,0,326,0,New,1550482502971,"Games, PC, PS","Order for: Games, PC, PS",Green
13277227128559,Buy,CHF/JPY,110.4677678,0,326,0,ToProvider,1550560040066,"Games, PC, PS","Order for: Games, PC, PS",Green
13277227128559,Buy,CHF/JPY,110.4677678,106.09780740000001,326,326,Filled,1550568954156,"Games, PC, PS","Order for: Games, PC, PS",Green
26697996152019,Buy,GBP/NZD,1.900397898,0,2003,0,New,1550589365631,"XBOX, Study","Order for: XBOX, Study",Green
26697996152019,Buy,GBP/NZD,1.900397898,0,2003,0,ToProvider,1550599682815,"XBOX, Study","Order for: XBOX, Study",Green
26697996152019,Buy,GBP/NZD,1.900397898,2.011149056,2003,2003,Filled,1550604841407,"XBOX, Study","Order for: XBOX, Study",Green
8629532523941,Buy,USD/CZK,21.4103263,0,2756,0,New,1550227181275,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
8629532523941,Buy,USD/CZK,21.4103263,0,2756,0,ToProvider,1550248431477,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
8629532523941,Buy,USD/CZK,21.4103263,22.3868369,2756,964,PartialFilled,1550256415738,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
16977625709169,Buy,GBP/BYN,2.79664,0,3273,0,New,1550223261097,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
16977625709169,Buy,GBP/BYN,2.79664,0,3273,0,ToProvider,1550246400731,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
16977625709169,Buy,GBP/BYN,2.79664,2.8912799999999996,3273,2029,PartialFilled,1550572590910,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
70468891621894,Sell,GBP/JPY,140.8494291,0,786,0,New,1550259971681,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
70468891621894,Sell,GBP/JPY,140.8494291,0,786,0,ToProvider,1550262185840,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
70468891621894,Sell,GBP/JPY,140.8494291,142.0135913,786,589,PartialFilled,1550466003387,"Music, XBOX, Bitcoin","Order for: Music, XBOX, Bitcoin",Green
24537753650182,Buy,EUR/MKD,64.227807,0,2943,0,New,1550504742443,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
24537753650182,Buy,EUR/MKD,64.227807,0,2943,0,ToProvider,1550588053439,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
24537753650182,Buy,EUR/MKD,64.227807,0,2943,0,Rejected,1550609831616,"Bussiness, Phone, Trip","Order for: Bussiness, Phone, Trip",Green
10899142281218,Buy,EUR/USD,1.1039887179999999,0,1416,0,New,1550517086408,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
10899142281218,Buy,EUR/USD,1.1039887179999999,0,1416,0,ToProvider,1550520343203,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
10899142281218,Buy,EUR/USD,1.1039887179999999,1.163088514,1416,835,PartialFilled,1550608082925,"Bitbon, Games, PS","Order for: Bitbon, Games, PS",Green
50584652196692,Sell,USD/MKD,55.833168,0,4013,0,New,1550532487481,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
50584652196692,Sell,USD/MKD,55.833168,0,4013,0,ToProvider,1550554194539,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
50584652196692,Sell,USD/MKD,55.833168,52.903116000000004,4013,4013,Filled,1550558434252,"Study, Music, XBOX","Order for: Study, Music, XBOX",Green
50802312994002,Sell,USD/UAH,27.607817700000002,0,1646,0,New,1550248280990,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
50802312994002,Sell,USD/UAH,27.607817700000002,0,1646,0,ToProvider,1550256340494,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
50802312994002,Sell,USD/UAH,27.607817700000002,26.962433100000002,1646,1646,Filled,1550522433251,"Car, Bussiness, Phone","Order for: Car, Bussiness, Phone",Green
25916462111463,Buy,USD/RUB,63.038032339999994,0,4483,0,New,1550598700858,"Bitbon, PC","Order for: Bitbon, PC",Green
25916462111463,Buy,USD/RUB,63.038032339999994,0,4483,0,ToProvider,1550604350428,"Bitbon, PC","Order for: Bitbon, PC",Green
25916462111463,Buy,USD/RUB,63.038032339999994,0,4483,0,Rejected,1550606299011,"Bitbon, PC","Order for: Bitbon, PC",Green
11329734863681,Buy,GBP/RUB,86.75265599999999,0,3476,0,New,1551136713327,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
11329734863681,Buy,GBP/RUB,86.75265599999999,0,3476,0,ToProvider,1551183642777,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
11329734863681,Buy,GBP/RUB,86.75265599999999,85.070448,3476,3476,Filled,1551206590546,"Bitcoin, Study, Music","Order for: Bitcoin, Study, Music",Green
70309552942210,Sell,GBP/USD,1.32775508,0,2353,0,New,1550812161139,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
70309552942210,Sell,GBP/USD,1.32775508,0,2353,0,ToProvider,1550812892707,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
70309552942210,Sell,GBP/USD,1.32775508,1.2473242599999999,2353,2353,Filled,1551142774934,"Car, Bussiness, Trip","Order for: Car, Bussiness, Trip",Green
16890093286273,Buy,EUR/JPY,14.0952643,0,3906,0,New,1551213766946,"PS, Games","Order for: PS, Games",Green
16890093286273,Buy,EUR/JPY,14.0952643,0,3906,0,ToProvider,1551214283472,"PS, Games","Order for: PS, Games",Green
16890093286273,Buy,EUR/JPY,14.0952643,0,3906,0,Rejected,1551214541735,"PS, Games","Order for: PS, Games",Green
41073241816161,Sell,CHF/NZD,3.93505632,0,623,0,New,1550822813576,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
41073241816161,Sell,CHF/NZD,3.93505632,0,623,0,ToProvider,1551073785848,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
41073241816161,Sell,CHF/NZD,3.93505632,0,623,0,Rejected,1551173265479,"Bitcoin, Study, XBOX","Order for: Bitcoin, Study, XBOX",Green
8451625006587,Buy,GBP/AUD,1.8365374890000001,0,4936,0,New,1551075825144,"Car, Phone","Order for: Car, Phone",Green
8451625006587,Buy,GBP/AUD,1.8365374890000001,0,4936,0,ToProvider,1551195587628,"Car, Phone","Order for: Car, Phone",Green
8451625006587,Buy,GBP/AUD,1.8365374890000001,1.8879627270000001,4936,1135,PartialFilled,1551205193813,"Car, Phone","Order for: Car, Phone",Green
61637916603759,Sell,CHF/GIP,0.75443136,0,2293,0,New,1551197153958,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
61637916603759,Sell,CHF/GIP,0.75443136,0,2293,0,ToProvider,1551207530051,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
61637916603759,Sell,CHF/GIP,0.75443136,0,2293,0,Rejected,1551211165025,"PC, PS, Bitbon","Order for: PC, PS, Bitbon",Green
15137004049357,Buy,CHF/JPY,108.7109998,0,3566,0,New,1551085955738,"Bitcoin, Music","Order for: Bitcoin, Music",Green
15137004049357,Buy,CHF/JPY,108.7109998,0,3566,0,ToProvider,1551171700749,"Bitcoin, Music","Order for: Bitcoin, Music",Green
15137004049357,Buy,CHF/JPY,108.7109998,0,3566,0,Rejected,1551195774178,"Bitcoin, Music","Order for: Bitcoin, Music",Green
27706623579416,Buy,GBP/NZD,1.854411258,0,363,0,New,1551086960072,"Trip, Bussiness","Order for: Trip, Bussiness",Green
27706623579416,Buy,GBP/NZD,1.854411258,0,363,0,ToProvider,1551149840595,"Trip, Bussiness","Order for: Trip, Bussiness",Green
27706623579416,Buy,GBP/NZD,1.854411258,1.903846896,363,363,Filled,1551166905259,"Trip, Bussiness","Order for: Trip, Bussiness",Green
73520804722695,Sell,USD/CZK,22.8242783,0,1796,0,New,1551165026366,"Games, PC, PS","Order for: Games, PC, PS",Green
73520804722695,Sell,USD/CZK,22.8242783,0,1796,0,ToProvider,1551211090802,"Games, PC, PS","Order for: Games, PC, PS",Green
73520804722695,Sell,USD/CZK,22.8242783,22.7403249,1796,1095,PartialFilled,1551212945400,"Games, PC, PS","Order for: Games, PC, PS",Green
69291286067580,Sell,GBP/BYN,2.78544,0,2833,0,New,1550790848062,"XBOX, Study","Order for: XBOX, Study",Green
69291286067580,Sell,GBP/BYN,2.78544,0,2833,0,ToProvider,1551049283496,"XBOX, Study","Order for: XBOX, Study",Green
69291286067580,Sell,GBP/BYN,2.78544,2.67848,2833,2833,Filled,1551137568265,"XBOX, Study","Order for: XBOX, Study",Green
10416169544856,Buy,GBP/JPY,147.0961531,0,1626,0,New,1550804650118,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
10416169544856,Buy,GBP/JPY,147.0961531,0,1626,0,ToProvider,1551054056237,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
10416169544856,Buy,GBP/JPY,147.0961531,147.12454730000002,1626,731,PartialFilled,1551055399139,"Phone, Trip, Car","Order for: Phone, Trip, Car",Green
15728405763660,Buy,EUR/MKD,59.068947,0,2703,0,New,1551052885581,"Bitbon, Games, PC","Order for: Bitbon, Games, PC",Green
